id	subject	timestamp	article_url	sender	instance_id	tags	topsentence
588147f8cd4d7409b400002d	Mexico says it extradited Joaquin El Chapo Guzman to U.S.2017-01-19T18:12:29-05:00	http://www.cbsnews.com/news/el-chapo-mexico-extradites-drug-lord-joaquin-guzman-to-us/	CBS		['chapo guzman', 'displaying', 'email', 'el', 'mexico', 'u.s.', 'joaquin']	Mexico says it extradited Joaquin El Chapo Guzman to U.S.
588147f8cd4d7409b400002e	News Alert: Drug lord ‘El Chapo’ is being extradited to the U.S., Mexican government says
58b3b82bcd4d74221a00021d	Moonlight wins Oscar for Best Picture2017-02-27T00:24:40-05:00	http://www.cbsnews.com/news/oscars-2017-highlights-and-winners/	CBS		['moonlight', 'oscar', 'best picture', 'displaying', 'email']	Moonlight wins Oscar for Best Picture
58b3b8cacd4d74221a00021e	Breaking News: Moonlight' wins best picture after 'La La Land' incorrectly called
58efaf79cd4d740595000063	BREAKING: U.S. drops massive bomb, nicknamed mother of all bombs on Islamic State target in Afghanistan2017-04-13T13:03:34-04:00	https://www.usatoday.com/	USATODAY.com		['mother', 'drops', 'afghanistan', 'bomb', 'combat', 'arsenal', 'one', 'conventional bombs', 'u.s.', 'islamic', 'bombs', 'state tunnel', 'state target', 'breaking u.s.', 'local time', '730', 'massive bomb', 'military confirms']	U.S. military confirms they dropped one of largest conventional bombs in its arsenal on an Islamic State tunnel complex around 7:30 p.m. local time Thursday.	
58efb225cd4d740595000064	U.S. drops mother of all bombs in Afghanistan2017-04-13T13:14:56-04:00	http://www.cbsnews.com/news/us-drops-mother-of-all-bombs-in-afghanistan-marking-weapons-first-use/	CBS		['displaying', 'email', 'drops mother', 'afghanistan', 'u.s.', 'bombs']	U.S. drops mother of all bombs in Afghanistan
58efb31fcd4d740595000066	ISIS TUNNELS TARGETED: 'Mother of All Bombs' dropped in Afghanistan
58f63861cd4d7405950000ca	FACEBOOK KILLER DEAD : So-called Facebook Killer Steve Stephens, who killed a man in Cleveland on Sunday, sparking a five-state manhunt, has killed himself2017-04-18T12:01:27-04:00	http://www.foxnews.com/	FoxNews.com		['so-called', 'stranger', 'pennsylvania', 'five-state manhunt', 'erie pa', 'facebook', 'man', 'killer steve stephens', 'facebook killer dead', 'easter sunday', 'cleveland', 'steve stephens']	Steve Stephens, the Cleveland man who gunned down a stranger on Easter Sunday, sparking a five-state manhunt, killed himself after being stopped by police in Erie, Pa., according to Pennsylvania State Police.	
58fc1018cd4d740595000160	BREAKING NEWS: Erin Moran, who played Joanie Cunningham in Happy Days, dies at 562017-04-22T22:23:11-04:00	http://www.foxnews.com/	FoxNews.com		['child star', 'breaking news erin moran', 'sitcoms happy', 'erin moran', 'joanie cunningham', 'happy', 'joanie', '56', 'loves chachi', 'died']	Erin Moran, the former child star who played Joanie Cunningham in the sitcoms Happy Days and Joanie Loves Chachi, has died.
58fc1304cd4d740595000161	BREAKING: 'Happy Days' star Erin Moran dies at 56
58db9d4ccd4d745b2e00002b	Breaking News: With a hand-delivered letter, Britain has officially initiated Brexit. The long divorce is likely to be littered with pitfalls.2017-03-29T07:40:36-04:00		NYTimes.com	95206	['consequential', 'world war', 'sides', 'two-year divorce', 'ii prime', 'long divorce', 'diplomatic events', 'union', 'one', 'pitfalls', 'letter', 'theresa may', 'brexit', 'tortuous', 'formal notice', 'country’s intention', 'britain', 'minister']	In one of the most consequential diplomatic events in Britain since World WarII, Prime Minister Theresa May on Wednesday sent formal notice of thecountry’s intention to withdraw from the European Union, starting atortuous two-year divorce littered with pitfalls for both sides.	
58dd1a62cd4d745b2e000055	Breaking News: President Trump called a conservative faction in the House a threat to the Republican agenda, and vowed to fight them in 20182017-03-30T10:46:51-04:00		NYTimes.com	95274	['fast', 'twitter', '2018', 'conservatives', 'mr. trump', 'care', 'the freedom', 'house', 'fight', 'war', 'house freedom', 'act repeal', 'don’t', 'midterm elections', 'caucus', 'trump', 'fight them', 'hurt', 'threat', 'conservative faction', 'agenda']	President Trump called a conservative faction in the House a threat to the Republican agenda, and vowed to “fight them” in 2018 President Trump on Thursday declared war on the conservatives of the HouseFreedom Caucus, suggesting Republicans should “fight them” in the2018 midterm elections if they do not back his agenda.	
58ef8f26cd4d740595000057	Breaking News: An American-led strike mistakenly killed 18 Syrian rebels who were allied with the U.S. The military called the episode tragic.2017-04-13T10:45:53-04:00		NYTimes.com	95992	['tabqah syria', 'u.s.', 'scores', 'episode “tragic', 'rebels', 'mosque', 'american-led', 'episode tragic', 'mosul iraq', 'allies', 'airstrikes', 'syrian', 'pentagon', '18', 'strike', 'syria', 'previous airstrikes', 'civilians']	The military called the episode “tragic.” The strike, on Tuesday in Tabqah, Syria, was the third time in a month thatAmerican-led airstrikes may have killed civilians or allies, and comes even asthe Pentagon is investigating two previous airstrikes that killed or woundedscores of civilians in a mosque complex in Syria and in a building in westMosul, Iraq.	
587db85fcd4d746aac00001d	Search for MH370 suspended	2017-01-17T01:23:08-05:00	http://www.bbc.co.uk/news/world-asia-38647365#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20170120170615&ns_linkname=alert%20image-sa%22	BBC		['suspended', '2014', 'board', 'search', 'malaysian', 'mh370', 'plane', '239']	Search for MH370 suspended Search for Malaysian plane MH370 that disappeared in 2014 with 239 on board is suspended.
587e0d84cd4d746aac000036	UK cannot stay in single market - May	2017-01-17T07:26:31-05:00	http://www.bbc.co.uk/news/live/uk-politics-38635035#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20170120171212&ns_linkname=alert%20image-sa%22	BBC		['uk', 'theresa may', 'may uk', 'minister', 'members', 'confirms', 'eu uk prime', 'market']	UK cannot stay in single market - May UK cannot remain members of single market after leaving EU, UK Prime Minister Theresa May confirms.
587f8e53cd4d746aac000078	2016 'warmest year on record'	2017-01-18T10:48:27-05:00	http://www.bbc.co.uk/news/science-environment-38652746#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20180120171542&ns_linkname=alert%20image-sa%22	BBC		['office say', 'record', 'nasa', 'uk met', '2016', 'warmest year']	2016 'warmest year on record' 2016 was the warmest year on record, Nasa and the UK Met Office say.
58810a46cd4d7409b4000023	Senegal troops enter The Gambia	2017-01-19T13:49:18-05:00	http://www.bbc.co.uk/news/world-africa-38682184#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20190120171842&ns_linkname=alert%20image-sa%22	BBC		['jammeh', 'strongman', 'adama barrow', 'troops', 'gambia', 'gambia senegalese', 'refuses', 'senegal']	Senegal troops enter The Gambia Senegalese troops enter The Gambia to back Adama Barrow as president as strongman Jammeh refuses to stand down.
58814329cd4d7409b400002b	Drug lord Guzman extradited to US	2017-01-19T17:52:04-05:00	http://www.bbc.co.uk/news/world-latin-america-38686379#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20190120172248&ns_linkname=alert%20image-sa%22	BBC		['mexico', 'us', 'chapo guzman', 'lord', 'el', 'joaquin', 'drug', 'guzman', 'states', 'foreign ministry says']	Drug lord Guzman extradited to US Drug lord Joaquin El Chapo Guzman has been extradited from Mexico to the United States, foreign ministry says.
58814554cd4d7409b400002c
588723fbcd4d741ed8000003	Government loses Brexit vote appeal	2017-01-24T04:52:55-05:00	http://www.bbc.co.uk/news/live/uk-politics-38723261#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20240120170939&ns_linkname=alert%20image-sa%22	BBC		['government', 'process', 'uk', 'vote', 'supreme court rules', 'brexit', 'parliament']	Government loses Brexit vote appeal Parliament must have vote on whether UK government can start Brexit process, Supreme Court rules.
58875c40cd4d741ed8000010	La La Land leads Oscar nominations	2017-01-24T08:52:45-05:00	http://www.bbc.co.uk/news/live/entertainment-arts-38725372#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20240120171336&ns_linkname=alert%20image-sa%22	BBC		['2017', 'picture', 'land', '14', 'tops race', 'oscar', 'oscars', 'nominations']	La La Land leads Oscar nominations La La Land tops race for 2017 Oscars with 14 nominations including best picture.
5888b8c3cd4d742c5f00001a	Bolt loses gold medal after team-mate test	2017-01-25T09:39:55-05:00	http://www.bbc.co.uk/sport/athletics/38744846#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20250120171429&ns_linkname=alert%20image-sa%22	BBC		['gold medal', 'team-mate', 'nesta carter', 'olympic gold medals', 'bolt', 'tests', 'substance', 'usain bolt', 'team-mate test', 'one', 'nine']	Bolt loses gold medal after team-mate test Usain Bolt loses one of his nine Olympic gold medals after team-mate Nesta Carter tests positive for a banned substance.
5889fa2ccd4d746435000006	Greece snubs Turkey soldiers' extradition	2017-01-26T08:30:59-05:00	http://www.bbc.co.uk/news/world-europe-38754821#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20260120171326&ns_linkname=alert%20image-sa%22	BBC		['bid', 'greece', 'greek supreme court rules', soldiers' extradition, 'snubs', 'turkey', july's, 'turkish soldiers']Greece snubs Turkey soldiers' extradition Greek Supreme Court rules against extraditing Turkish soldiers who fled to Greece after last July's coup bid.	
588a2c5bcd4d74643500000a	Mexican president cancels Trump summit	2017-01-26T12:05:26-05:00	http://www.bbc.co.uk/news/world-us-canada-38760671#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20260120171657&ns_linkname=alert%20image-sa%22	BBC		['cancels trip', 'enrique pena nieto', 'donald trump', 'mexican president cancels', 'mexican president', 'summit', 'trump']	Mexican president cancels Trump summit Mexican President Enrique Pena Nieto cancels trip to Washington for summit with Donald Trump.
588de170cd4d746bb500000f	Roger Federer beats Rafael Nadal	2017-01-29T07:34:41-05:00	http://www.bbc.co.uk/sport/live/tennis/38348853#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20290120171218&ns_linkname=alert%20image-sa%22	BBC		['australian', 'open', 'roger federer', 'rafael nadal roger federer', 'title', 'beats', 'slam', 'rafael nadal']	Roger Federer beats Rafael Nadal Roger Federer beats Rafael Nadal to win fifth Australian Open and his 18th Grand Slam title.
588ea6dbcd4d742249000009	Shots fired at Canadian mosque	2017-01-29T21:36:50-05:00	http://www.bbc.co.uk/news/world-us-canada-38793071#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20300120170234&ns_linkname=alert%20image-sa%22	BBC		['canadian mosque', 'people killed', 'shots', 'quebec city']	Shots fired at Canadian mosque Shots fired at Canadian mosque in Quebec City, with reports of at least two people killed.
589239c1cd4d74393d00000a	MPs back government's Article 50 bill	2017-02-01T14:40:19-05:00	http://www.bbc.co.uk/news/uk-politics-38833883#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20010220171933&ns_linkname=alert%20image-sa%22	BBC		['power', 'votes', '50', '498', 'mps', 'article', 'brexit', 'bill', 'legislation', '114', 'uk pm theresa may', 'negotiations']	MPs back government's Article 50 bill MPs back legislation to give UK PM Theresa May the power to begin Brexit negotiations by 498 votes to 114.
58924206cd4d74393d000014	Tillerson confirmed as top US diplomat	2017-02-01T15:16:00-05:00	http://www.bbc.co.uk/news/world-us-canada-38835462#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20010220172002&ns_linkname=alert%20image-sa%22	BBC		['top us diplomat', 'secretary', 'oil chief', 'trump’s', 'tillerson', 'us senate', 'rex tillerson']	Tillerson confirmed as top US diplomat Former oil chief Rex Tillerson confirmed by US Senate as President Trump’s secretary of state.
5893b007cd4d7466ce000015	Uber boss quits Trump advisory board	2017-02-02T17:17:12-05:00	http://www.bbc.co.uk/news/technology-38850545#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20020220172209&ns_linkname=alert%20image-sa%22	BBC		['heavy criticism', 'advisory board', 'trump', 'uber', trump's, 'uber ceo travis kalanick', 'boss quits', 'economic advisory board']Uber boss quits Trump advisory board Uber CEO Travis Kalanick says he is quitting President Trump's economic advisory board following heavy criticism.	
58945784cd4d742506000005	Attacker shot outside Louvre in Paris	2017-02-03T05:11:58-05:00	http://www.bbc.co.uk/news/world-europe-38853841#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20030220171004&ns_linkname=alert%20image-sa%22	BBC		['soldier', 'louvre', 'attack', 'attacker', 'assailant', 'paris', 'shot', 'paris machete-wielding', 'guard', 'five', 'light wounds']	Attacker shot outside Louvre in Paris Machete-wielding assailant at Louvre in Paris shot five times by soldier on guard, who sustained light wounds in the attack.
5895db48cd4d744b50000023	Trump vows to restore travel ban	2017-02-04T08:46:45-05:00	http://www.bbc.co.uk/news/world-us-canada-38868571#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20040220171339&ns_linkname=alert%20image-sa%22	BBC		['judge', 'restore travel ban president', 'trump', 'vows', 'donald trump', 'restore travel ban']	Trump vows to restore travel ban President Donald Trump vows to restore travel ban after it was suspended by what he described as a so-called judge.
5895f458cd4d744b50000024
5896ec2bcd4d744155000001	Trump bid to reinstate travel ban fails	2017-02-05T04:10:48-05:00	http://www.bbc.co.uk/news/world-us-canada-38872680#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20050220170906&ns_linkname=alert%20image-sa%22	BBC		['trump', 'us appeals court rejects', 'bid', 'administration request', 'reinstate travel ban']	Trump bid to reinstate travel ban fails US appeals court rejects Trump administration request to immediately reinstate travel ban.
589af9f3cd4d744155000054	Russian opposition leader 'guilty'	2017-02-08T05:58:47-05:00	http://www.bbc.co.uk/news/world-europe-38905120#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20080220171053&ns_linkname=alert%20image-sa%22	BBC		['presidency', 'outspoken putin', 'critic', '2018', russian opposition leader 'guilty, 'alexei navalny']Russian opposition leader 'guilty' Outspoken Putin critic Alexei Navalny is likely to be barred from running for the presidency in 2018.	
589c87d0cd4d74221a000002	Russian air strike kills Turkey soldiers	2017-02-09T10:16:08-05:00	http://www.bbc.co.uk/news/world-middle-east-38919426#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20090220171508&ns_linkname=alert%20image-sa%22	BBC		['soldiers president', 'syria', 'russian air strike', 'turkey', 'kills', 'three', 'putin', 'soldiers', 'apologises', 'russian air strike kills', 'turkish soldiers']	Russian air strike kills Turkey soldiers President Putin apologises after Russian air strike accidentally kills three Turkish soldiers in Syria, Turkey says.
58a285f4cd4d74221a000093	Senior Trump adviser Flynn 'quits role'	2017-02-13T23:22:04-05:00	http://www.bbc.co.uk/news/world-us-canada-38965557#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20140220170411&ns_linkname=alert%20image-sa%22	BBC		['white house', 'adviser', 'quits role', 'us media', 'contact', 'quits', 'senior trump', 'russia', 'flynn', 'michael flynn', 'national security adviser', 'scandal']	Senior Trump adviser Flynn 'quits role' White House national security adviser Michael Flynn quits amid scandal over contact with Russia - US media.
58a2c9a8cd4d74221a000097	Toshiba chief quits as huge losses loom	2017-02-14T04:10:33-05:00	http://www.bbc.co.uk/news/business-38965380#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20140220170902&ns_linkname=alert%20image-sa%22	BBC		['huge losses loom', 'electronics', 'multi-billion dollar loss', 'toshiba', 'chief quits', 'chairman', 'giant warns']	Toshiba chief quits as huge losses loom Toshiba chairman to step down after Japanese electronics giant warns of multi-billion dollar loss.
58a308f2cd4d74221a00009d	North Korean leader's brother 'killed'	2017-02-14T08:40:42-05:00	http://www.bbc.co.uk/news/world-asia-38971655#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20140220171336&ns_linkname=alert%20image-sa%22	BBC		['kim jong-nam', 'brother', 'kuala lumpur', 'malaysian pm', 'korean', brother 'killed]North Korean leader's brother 'killed' North Korean leader's brother Kim Jong-nam confirmed killed in Kuala Lumpur, source close to Malaysian PM tells BBC.	
58a616d9cd4d74221a000118	Facebook chief in global call to action	2017-02-16T16:16:42-05:00	http://www.bbc.co.uk/news/business-38998884#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20160220172103&ns_linkname=alert%20image-sa%22	BBC		['mark zuckerberg', 'globalisation', 'tide', 'chief', 'facebook', 'action', 'concern', 'turning', 'global call']	Facebook chief in global call to action Facebook chief Mark Zuckerberg tells BBC of concern that tide may be turning against globalisation.
58a80e29cd4d74221a00013e	US 'unwavering' in Nato support - Pence	2017-02-18T04:04:31-05:00	http://www.bbc.co.uk/news/world-europe-39014640#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20180220170857&ns_linkname=alert%20image-sa%22	BBC		['unwavering', 'mike pence', 'support', 'commitment', 'pence', 'nato', 'european leaders', us 'unwavering, 'us', 'alliance vice-president']US 'unwavering' in Nato support - Pence US will be unwavering in its commitment to Nato alliance, Vice-President Mike Pence tells European leaders.
58a81aa3cd4d74221a00013f	Peugeot offered Nissan-style Brexit promises to save Vauxhall
58a9dcdecd4d74221a00015a	Kraft Heinz drops Unilever takeover bid	2017-02-19T12:58:33-05:00	http://www.bbc.co.uk/news/business-39022692#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20190220171753&ns_linkname=alert%20image-sa%22	BBC		['amicably agrees', 'takeover bid us food', 'drops', 'firm', 'takeover bid', '143bn takeover', 'anglo-dutch', 'kraft heinz', 'unilever']	Kraft Heinz drops Unilever takeover bid US food giant Kraft Heinz amicably agrees to withdraw plans for $143bn takeover of Anglo-Dutch firm Unilever.
58a9e2fccd4d74221a00015b
58aec129cd4d74221a0001ad	Iraq forces seize Mosul airport from IS	2017-02-23T06:01:47-05:00	http://www.bbc.co.uk/news/world-middle-east-39061811#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20230220171059&ns_linkname=alert%20image-sa%22	BBC		['reporter', 'airport', 'mosul', 'four-hour battle', 'security forces', 'islamic', 'is iraqi', 'forces', 'iraq']	Iraq forces seize Mosul airport from IS Iraqi security forces capture Mosul airport after a four-hour battle with so-called Islamic State - BBC reporter.
58b5ae8dcd4d746e65000009	Russia and China veto Syria sanctions	2017-02-28T12:08:19-05:00	http://www.bbc.co.uk/news/world-middle-east-39116854#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20280220171704&ns_linkname=alert%20image-sa%22	BBC		['chemical weapons', 'sanctions', 'veto', 'impose un sanctions', 'china', 'syria', 'new western attempt', 'russia']	Russia and China veto Syria sanctions Russia and China veto new western attempt to impose UN sanctions on Syria over alleged use of chemical weapons.
58b88e85cd4d746e6500008f	Sessions steps aside from Russia probe	2017-03-02T16:28:11-05:00	http://www.bbc.co.uk/news/world-us-canada-39148114#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20020320172116&ns_linkname=alert%20image-sa%22	BBC		['fbi inquiry', 'us attorney', 'steps', 'us election', 'jeff sessions', 'russia', 'sessions']	Sessions steps aside from Russia probe US Attorney General Jeff Sessions to step aside from FBI inquiry into alleged Russian meddling in US election.
58bff7bacd4d740bd3000069	'30 killed' in IS Kabul hospital attack	2017-03-08T07:22:53-05:00	http://www.bbc.co.uk/news/world-asia-39202525#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20080320171214&ns_linkname=alert%20image-sa%22	BBC		['spokesman', 'people killed', 'is kabul', '30 killed', 'military hospital', 'islamic', 'thirty', '50', 'kabul', 'state attack', 'hospital attack']	'30 killed' in IS Kabul hospital attack Thirty people killed, more than 50 wounded in so-called Islamic State attack on Kabul military hospital - spokesman.
58c687c3cd4d740bd30000cc	Sturgeon to seek independence referendum	2017-03-13T07:51:28-04:00	http://www.bbc.co.uk/news/live/uk-scotland-scotland-politics-39255256#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20130320171147&ns_linkname=alert%20image-sa%22	BBC		['2018', 'independence referendum', 'permission', 'scotland', 'sturgeon', 'nicola sturgeon', 'minister', '2019']	Sturgeon to seek independence referendum Scotland First Minister Nicola Sturgeon to seek permission for independence referendum in 2018 or 2019.
58c9c8e7cd4d740bd3000125	US judge blocks new Trump travel ban	2017-03-15T19:05:41-04:00	http://www.bbc.co.uk/news/world-us-canada-39287656#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20150320172259&ns_linkname=alert%20image-sa%22	BBC		['effect', 'hawaii', 'travel ban', 'blocks us president', 'trump', 'new travel ban', 'us judge blocks', 'federal judge', trump's]US judge blocks new Trump travel ban Federal judge in Hawaii blocks US President Trump's new travel ban, which was due to take effect on Thursday.	
58cba64fcd4d740bd3000158	US speaks of N Korea military option	2017-03-17T05:03:09-04:00	http://www.bbc.co.uk/news/world-asia-39301842#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20170320170858&ns_linkname=alert%20image-sa%22	BBC		['n korea', 'elevates weapons programme threat us secretary', 'military action an option', 'us speaks', 'korea', 'military option', 'state says']	US speaks of N Korea military option Military action an option against North Korea if it elevates weapons programme threat, US secretary of state says.
58cba6eecd4d740bd3000159
58cfc128cd4d740bd30001a2	May to trigger Brexit on 29 March	2017-03-20T07:46:36-04:00	http://www.bbc.co.uk/news/uk-politics-39325561#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20200320171135&ns_linkname=alert%20image-sa%22	BBC		['march uk pm theresa may', '29', '50', 'trigger', 'article', 'brexit', 'process']	May to trigger Brexit on 29 March UK PM Theresa May is to trigger Article 50 on Wednesday 29 March, formally starting the Brexit process.
58d0c88acd4d740bd30001d0	Sinn Féin's Martin McGuinness dies	2017-03-21T02:30:25-04:00	http://www.bbc.co.uk/news/uk-northern-ireland-39185899#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20210320170615&ns_linkname=alert%20image-sa%22	BBC		['66', 'minister', ireland's, sinn fein's martin mcguinness]Sinn Féin's Martin McGuinness dies Sinn Féin's Martin McGuinness, Northern Ireland's former deputy first minister, has died aged 66.	
58d2908ecd4d740bd30001fe	Reports of shots outside UK Parliament	2017-03-22T10:56:06-04:00	http://www.bbc.co.uk/news/uk-39355940#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20220320171449&ns_linkname=alert%20image-sa%22	BBC		['palace', 'lockdown', 'westminster', 'shots', 'parliament reports', 'uk parliament', 'parliament', 'uk']	Reports of shots outside UK Parliament Reports of shots fired outside UK Parliament, Palace of Westminster reportedly in lockdown.
58d29d96cd4d740bd300020b	Parliament police alert	2017-03-22T11:51:19-04:00	http://www.bbc.co.uk/news/live/uk-39355505#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20220320171535&ns_linkname=alert%20image-sa%22	BBC		['parliament', 'parliament police', 'terrorist incident', 'continuing', 'attack', 'uk', 'otherwise']	Parliament police alert Police say attack at UK Parliament being treated as terrorist incident until we know otherwise.
58d2a4d5cd4d740bd300020c
58d2b87ccd4d740bd3000217	Westminster attack - latest updates	2017-03-22T13:46:17-04:00	http://www.bbc.co.uk/news/live/uk-39355505#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20220320171730&ns_linkname=alert%20image-sa%22	BBC		['updates', 'minister', 'mouth-to-mouth resuscitation', 'westminster', 'parliament attack', 'officer', 'uk', 'attack', 'scene']	Westminster attack - latest updates Police officer stabbed in UK Parliament attack died at scene, says minister who gave mouth-to-mouth resuscitation.
58d37fbccd4d740bd3000239	Seven held after Westminster attack	2017-03-23T03:56:23-04:00	http://www.bbc.co.uk/news/uk-39363297#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20230320170747&ns_linkname=alert%20image-sa%22	BBC		['seven', 'dead police say', 'westminster', 'arrests', 'attack', 'five', 'raids']	Seven held after Westminster attack Seven arrests made in raids following Westminster attack that left five dead, police say.
58d3a74acd4d746772000001	London attack - latest updates	2017-03-23T06:44:58-04:00	http://www.bbc.co.uk/news/live/uk-39355505#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20230320171041&ns_linkname=alert%20image-sa%22	BBC		['london', 'updates', 'mi5', 'suspected westminster', 'british-born', 'extremism fears', 'attacker', 'attack']	London attack - latest updates Suspected Westminster attacker was British-born and had once been investigated by MI5 over extremism fears.
58d3edcecd4d74677200001e	Police name Westminster attacker	2017-03-23T11:45:58-04:00	http://www.bbc.co.uk/news/uk-39372154#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20230320171532&ns_linkname=alert%20image-sa%22	BBC		['khalid masood', '52', 'westminster', 'attacker', 'attack', 'police name', 'name man']	Police name Westminster attacker Police name man believed to be responsible for Westminster attack as Khalid Masood, 52.
58d43cd4cd4d746772000038	London attack death toll rises to five	2017-03-23T17:23:06-04:00	http://www.bbc.co.uk/news/uk-39372154#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20230320172118&ns_linkname=alert%20image-sa%22	BBC		['london', '75-year-old man', 'attack death toll rises', 'attacks', 'westminster', 'person', 'five']	London attack death toll rises to five A 75-year-old man has become the fifth person to die following the attacks in Westminster, Metropolitan Police say.
58d6f5d7cd4d746772000088	London attacker acted alone, say police	2017-03-25T18:57:17-04:00	http://www.bbc.co.uk/news/uk-39396101#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20250320172245&ns_linkname=alert%20image-sa%22	BBC		['attacker', 'attack', 'london', 'metropolitan police say', 'alone', 'intelligence', 'actions']	London attacker acted alone, say police There is no intelligence to suggest further actions are planned following the London attack, Metropolitan police say.
58db9c8ccd4d745b2e000027	Historic Article 50 letter delivered	2017-03-29T07:37:33-04:00	http://www.bbc.co.uk/news/live/uk-politics-39424391#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20290320171127&ns_linkname=alert%20image-sa%22	BBC		[uk's, 'european council president', '50', 'exit', 'letter', 'eu', 'article', 'donald tusk', 'historic article']Historic Article 50 letter delivered Article 50 triggered as UK's letter formally starting its exit from EU is delivered to European Council president Donald Tusk.	
58de0e2dcd4d745b2e00007f	EU sets out Brexit negotiating strategy	2017-03-31T04:06:54-04:00	http://www.bbc.co.uk/news/world-europe-39453338#sa-ns_mchannel=email&ns_source=inxmail_newsletter&ns_campaign=news_bbc%20news_email%20sent%20310320170753&ns_linkname=alert%20image-sa%22	BBC		['separation deal', 'uk', 'eu', 'brexit', 'sufficient progress', 'strategy']	EU sets out Brexit negotiating strategy EU sets out Brexit strategy suggesting UK trade talks could begin once sufficient progress made on separation deal.
58de18f0cd4d745b2e000080
