id|event_start|tags|event_end|top_sender|top_sentence|news_alerts
5878cc7acd4d746373000110|2017-01-13T06:52:16-05:00|"['4q', '4q profit', 'america', 'bank', 'banks', 'breaking news jpmorgan chase', ""breaking news wells fargo's"", 'cent', 'central bank', 'profit', 'profits', 'surge bank', 'trump', 'us bank', 'wells fargo']"|2017-01-13T09:17:06-05:00|FT|Bank of America Q4 profits up 48% on Trump trading surge Bank of America is buying back an extra $1.8bn of its shares after high trading volumes and cost cutting drove a higher-than-expected 48 per cent rise in the bank’s fourth-quarter profits.|"[{'alert_id': '5878bf88cd4d74637300010d', 'order': 0, 'instance_id': '', 'article_url': '', 'subject': 'BREAKING NEWS: Bank of America Reports Mixed 4Q Earnings', 'tags': ['bank', '0.40', 'earnings', 'revenue', '4q', '4q profit', '20.85 billion.', '20.0 billion', 'mixed', 'estimate', 'america', '0.38.', 'share'], 'sender': 'FoxBusiness.com', 'top_sentence': 'Bank of America reported 4Q profit of $0.40 per share, which topped the estimate for $0.38.', 'time_lapsed': 0}, {'alert_id': '5878c452cd4d74637300010e', 'order': 1, 'instance_id': '', 'article_url': 'https://liveintent.com/powered-by/', 'subject': 'Markets must learn from pound flash crash, says BIS', 'tags': ['settlements', 'negotiations', 'president’s views', 'markets', 'sterling', 'global policy makers', 'market conditions', 'banks', 'mistakes', 'staff', '7', 'publication', 'bis fragile', 'market participants', 'flash crash', 'article', 'central bank', 'sleepy', 'theories', 'october’s', 'bis', 'algorithms', 'financial', 'bank', '–', 'brexit', 'central banks –', 'concluded', 'cent plunge', 'event', 'hours on', '9', 'blame'], 'sender': 'FT', 'top_sentence': 'Markets must learn from pound flash crash, says BIS Fragile market conditions, poorly controlled algorithms, and inexperienced staff all contributed to October’s flash crash in sterling, global policy makers have concluded, with the Bank for International Settlements urging banks and other market participants to learn from their mistakes.', 'time_lapsed': 1229}, {'alert_id': '5878cc79cd4d74637300010f', 'order': 2, 'instance_id': '', 'article_url': 'https://liveintent.com/powered-by/', 'subject': 'Bank of America Q4 profits up 48% on Trump trading', 'tags': ['2015', 'performance', 'frenzy', 'america q4', 'aftermath', 'buying', 'us president', 'extra 1.8bn', 'bank’s fourth-quarter profits', 'cent rise', 'tough end', 'bank', 'conditions', 'surge bank', 'volumes', 'trump', 'cost', '48', 'shares', 'america', 'high expenses', 'banks', 'profits', 'election', 'donald trump’s'], 'sender': 'FT', 'top_sentence': 'Bank of America Q4 profits up 48% on Trump trading surge Bank of America is buying back an extra $1.8bn of its shares after high trading volumes and cost cutting drove a higher-than-expected 48 per cent rise in the bank’s fourth-quarter profits.', 'time_lapsed': 3330}, {'alert_id': '5878d1c1cd4d746373000111', 'order': 3, 'instance_id': '', 'article_url': '', 'subject': ""BREAKING NEWS: Wells Fargo's 4Q Earnings Miss Estimates"", 'tags': ['4q profit', '21.6 billion.', 'earnings miss', ""breaking news wells fargo's"", '1.00.', '22.45 billion.', 'share', '0.96', 'wells fargo', '4q', 'estimates', 'estimate'], 'sender': 'FoxBusiness.com', 'top_sentence': 'Wells Fargo reported 4Q profit of $0.96 per share, missing the estimate for $1.00.', 'time_lapsed': 4669}, {'alert_id': '5878d2b7cd4d746373000112', 'order': 4, 'instance_id': '', 'article_url': '', 'subject': 'BREAKING NEWS: JPMorgan Chase 4Q Earnings Top Expectations', 'tags': ['analysts', 'earnings top expectations', '4q', 'nation’s', 'numbers', '24.3 billion.', 'profit', 'breaking news jpmorgan chase', 'share', 'bank', 'comparable', 'assets', 'revenue', '1.44', '4q earnings', '23.94 billion.', '1.71'], 'sender': 'FoxBusiness.com', 'top_sentence': 'The nation’s biggest bank by assets revealed 4Q earnings per share of $1.71 on managed revenue of $24.3 billion.', 'time_lapsed': 4918}, {'alert_id': '5878d2f4cd4d746373000113', 'order': 5, 'instance_id': '', 'article_url': 'http://click.newsletters.ft.com/f/a/3OIivB9mHWWqVdozL1xjaQ~~/AAAAAQA~/RgRaW1eNP0EIAOwjh1CrSQhXCGZpbnRpbWVzWAQAAAAAQgoAA-PSeFh0O7mlUh9icmVha2luZy5uZXdzLmNhdGNoZXJAZ21haWwuY29tCVEEAAAAAERyaHR0cDovL2xpLmZ0LmNvbS9jbGljaz9zPTE3ODMwNCZzej0zMDB4MjUwJmxpPWJyZWFraW5nLW5ld3MmZT1icmVha2luZy5uZXdzLmNhdGNoZXIlNDBnbWFpbC5jb20mcD05NzA3MzAzMTYxNDMwMTM5h1oBeyJzb3VyY2UiOiJzaW1wbGUtZW1haWwtc2VydmljZSIsInRyYW5zYWN0aW9uSWQiOiI5ZTBkMWZlNC0yMTIyLTRjYjAtYWYzOC0wNzQwYzcxNzNiOTAiLCJyZXF1ZXN0ZWRTZW5kVGltZSI6IjE0ODQzMTMyMTUiLCJsaXN0SWQiOiI1NjQ0OTVmOGU0YjBhZjY2ODFmMGYzOWQiLCJ0ZW1wbGF0ZUlkIjoiNTVjY2I4NzUwOTBiZmYwMzAwZTc4YjYzIiwiY2F0ZWdvcnkiOiJuZXdzbGV0dGVyIiwiYmluZGluZyI6ImVkaXRvcmlhbCIsInByb2R1Y3QiOiJFbUUiLCJlbWFpbElkIjoiNTg3OGNmOTU4NDgxNzMwMDA0NGRhMGE2IiwidXNlclV1aWQiOiI0NWEzMjIyNi1iNDRjLTRiMGQtYTQzNy02MTJiMDk0OGUyNWQifQ~~', 'subject': 'JPMorgan profit jumps as Trump win spurs trading surge', 'tags': ['trump', 'jpmorgan', 'traders', '3.4bn', 'jpmorgan chase', 'world', '96', 'revenues —', 'net income', 'quarter', 'lacklustre performance', 'election', 'investment bankers', 'year earlier', 'cent', 'core', 'retail unit', 'profit jumps', 'surge', 'jpmorgan’s', 'investment', 'profit', 'donald trump', 'bank', 'division —', 'spurs'], 'sender': 'FT', 'top_sentence': 'JPMorgan profit jumps as Trump win spurs trading surge Traders and investment bankers at JPMorgan Chase delivered a near-doubling of profit in the fourth quarter, helping the bank overcome a more lacklustre performance from its core retail unit.', 'time_lapsed': 4979}, {'alert_id': '5878d7ffcd4d746373000115', 'order': 6, 'instance_id': '', 'article_url': 'https://www.execsense.com/cio/cio-role-transition/', 'subject': 'Wells Fargo ends tough year with earnings drop', 'tags': ['wells fargo', 'alistair', 'quarter earnings', 'ends', 'us bank', 'fake account scandal', 'analyst forecasts', 'cent decline', '1', 'reminder', 'previous year reports', 'bank', '21.9', 'cent', '2016', 'york', 'tough year', 'earnings drop', 'challenge', 'country', 'profits', '4.4', 'net income'], 'sender': 'FT', 'top_sentence': 'Net income at the bank, the second most valuable in the country, fell 4.4 per cent to $21.9 in 2016 after a 1 per cent decline the previous year, reports Alistair Gray in New York.', 'time_lapsed': 6284}, {'alert_id': '5878e17acd4d746373000117', 'order': 7, 'instance_id': '', 'article_url': 'http://blogs.wsj.com/moneybeat/2017/01/13/bofa-j-p-morgan-and-wells-fargo-report-fourth-quarter-earnings-live-analysis/', 'subject': 'WSJ NEWS ALERT: J.P. Morgan and Bank of America Post Higher Profit; Wells Fargo Hurt by Scandal', 'tags': ['recent scandal', 'profit wells fargo', '»', 'j.p. morgan', 'post-election', 'degrees', 'wsj news alert j.p. morgan', 'scandal quarterly', 'interest rates', 'wells fargo', 'america', 'boost', 'bank', 'scandal', 'aggressive sales tactics', 'results'], 'sender': 'WSJ.com', 'top_sentence': 'J.P. Morgan and Bank of America Post Higher Profit; Wells Fargo Hurt by Scandal Quarterly results at J.P. Morgan and Bank of America benefited from a boost in post-election trading and higher interest rates, but to varying degrees.', 'time_lapsed': 8690}]"
5878fe04cd4d74637300011f|2017-01-13T11:05:24-05:00|['13-month department', 'air bags', 'attorney', 'breaking chicago', 'chicago', 'city', 'city officials', 'civil rights investigation', 'department', 'department engages', 'department officers', 'excessive', 'excessive force', 'excessive force attorney', 'excessive force us attorney', 'executives', 'faulty air bag scandal', 'finds pattern', 'force', 'investigation', 'justice', 'justice department', 'justice department accuses', 'justice department investigation', 'justice department report', 'justice department said', 'justice investigation', 'loretta e. lynch', 'loretta lynch', 'lynch', 'news alert', 'officers', 'pattern', 'pay up takata', 'police department', 'practice', 'rupture-prone air bags', 'scandal', 'takata', 'unconstitutional force', 'unconstitutional policing justice department', 'unconstitutional use', 'use', 'wide-ranging investigation', 'wsj news alert chicago']|2017-01-13T12:23:20-05:00|FoxNews.com|Chicago police appeared to engage in 'pattern or practice of use of excessive force' violating 4th Amendment, Attorney General Loretta Lynch says, revealing results of wide-ranging investigation.|"[{'alert_id': '5878fac6cd4d74637300011b', 'order': 0, 'instance_id': '', 'article_url': 'http://www.foxnews.com/', 'subject': 'PAY UP: Takata reportedly fined up to $1B in criminal settlement', 'tags': ['1b', 'executives indicted', 'faulty air bag inflators', 'billion', 'pay up takata', '3', 'bloomberg', 'dozen deaths', 'takata', '1', 'reuters', 'criminal settlement'], 'sender': 'FoxNews.com', 'top_sentence': 'Takata fined up to $1 billion in criminal settlement over faulty air bag inflators linked to more than a dozen deaths, Reuters reports; 3 executives indicted, according to Bloomberg.', 'time_lapsed': 0}, {'alert_id': '5878fc37cd4d74637300011c', 'order': 1, 'instance_id': '', 'article_url': 'http://www.usatoday.com/story/news/2017/01/13/chicago-police-beset-racial-bias-unconstitutional-policing-doj-finds/96533530/', 'subject': 'BREAKING: Chicago police beset by racial bias, unconstitutional policing, Justice Department says', 'tags': ['civil rights investigation', 'a statement', 'misconduct', 'unconstitutional policing justice department', 'police beset', 'training', 'justice department', 'findings', 'agency', 'officers', 'department', 'poor', 'city', 'breaking chicago', 'feckless oversight', '13-month-long', 'chicago', 'major problems', 'agreement', 'public trust', 'racial bias', 'remedies'], 'sender': 'USATODAY.com', 'top_sentence': 'The findings from the 13-month-long civil rights investigation came as the Justice Department and the city of Chicago issued ""a statement of agreement"" detailing some of the remedies aimed at improving policing in the nation\'s third largest city and repairing a shattered public trust.', 'time_lapsed': 361}, {'alert_id': '5878fd2ccd4d74637300011d', 'order': 2, 'instance_id': '', 'article_url': 'http://www.foxnews.com/', 'subject': ""'EXCESSIVE FORCE': Justice Dept. report faults Chicago police"", 'tags': ['chicago', 'justice', 'wide-ranging investigation', 'amendment', 'pattern', 'attorney', 'use', 'results', 'excessive', 'practice', 'dept', 'excessive force', 'loretta lynch', 'force', 'report faults'], 'sender': 'FoxNews.com', 'top_sentence': ""Chicago police appeared to engage in 'pattern or practice of use of excessive force' violating 4th Amendment, Attorney General Loretta Lynch says, revealing results of wide-ranging investigation."", 'time_lapsed': 590}, {'alert_id': '5878fe04cd4d74637300011e', 'order': 3, 'instance_id': '', 'article_url': 'https://www.washingtonpost.com/news/post-nation/wp/2017/01/13/justice-dept-to-announce-results-of-investigation-into-chicago-police/', 'subject': 'News Alert: Justice Dept. says Chicago police officers have a pattern of using unconstitutional force', 'tags': ['considerable work', 'federal investigation', 'justice department', 'excessive force attorney', 'independent oversight', 'negotiations', 'justice', 'practice', 'done', 'use', 'investigation', 'dept', 'city officials', 'unconstitutional force', 'result', 'engages', 'department', 'police force', 'lynch', 'reform', 'court-enforceable consent decree', 'news alert', 'police officers', 'loretta e. lynch', 'chicago', 'pattern'], 'sender': 'The Washington Post', 'top_sentence': 'A sprawling federal investigation into the Chicago Police Department found that it ""engages in a pattern or practice of use of excessive force,"" Attorney General Loretta E. Lynch announced.', 'time_lapsed': 801}, {'alert_id': '5878ffd1cd4d746373000121', 'order': 4, 'instance_id': '', 'article_url': '', 'subject': 'Breaking News', 'tags': ['chicago', 'excessive force us attorney', 'department engages', '13-month department', 'pattern', 'negotiations', 'consent decree', 'city', 'justice investigation', 'justice department', 'loretta lynch', 'reform plan overseen', 'federal judge'], 'sender': 'CNN', 'top_sentence': 'There is reasonable cause to believe that the Chicago Police Department engages in a pattern of excessive force, US Attorney General Loretta Lynch said, citing a 13-month Department of Justice investigation.', 'time_lapsed': 1277}, {'alert_id': '58790274cd4d746373000122', 'order': 5, 'instance_id': '90123', 'article_url': '', 'subject': 'Breaking News: The Chicago police have systemically violated civil rights, says a scathing Justice Department report following a 13-month inquiry', 'tags': ['investigation', 'term', 'attorney', 'justice department said', 'the systems', 'loretta e. lynch', 'justice department report', 'lives', 'obama’s', 'affects', 'risk', 'civil rights', 'practice', 'excessive force', 'ordinary citizens', 'chicago', 'vast majority', 'african-americans', 'department officers', '13-month inquiry', 'latinos', 'end', 'department', 'policies'], 'sender': 'NYTimes.com', 'top_sentence': '“The systems and policies that fail ordinary citizens alsofail the vast majority of Chicago Police Department officers who risk theirlives every day to serve and protect the people of Chicago,” said AttorneyGeneral Loretta E. Lynch, who had raced to complete the investigation before theend of President Obama’s term.', 'time_lapsed': 1957}, {'alert_id': '58790424cd4d746373000123', 'order': 6, 'instance_id': '', 'article_url': 'http://www.npr.org/sections/thetwo-way/2017/01/13/509646186/doj-severely-deficient-training-has-led-to-pattern-of-abuse-by-chicago-police', 'subject': 'Justice Department Investigation Finds Pattern Of Abuse By Chicago Police', 'tags': ['abuse', 'justice department investigation', 'shot', 'police officer', 'unconstitutional use', 'widespread evidence', 'chicago', 'finds pattern', 'black teenager', 'force'], 'sender': 'NPR', 'top_sentence': 'Justice Department Investigation Finds Pattern Of Abuse By Chicago Police The report found widespread evidence of unconstitutional use of force.', 'time_lapsed': 2384}, {'alert_id': '587904a0cd4d746373000124', 'order': 7, 'instance_id': '', 'article_url': 'http://www.wsj.com/articles/justice-department-finds-chicago-police-use-excessive-force-in-violation-of-constitution-1484325190', 'subject': 'WSJ NEWS ALERT: Chicago Police Use Excessive Force in Violation of Constitution, Justice Department Finds', 'tags': ['chicago', 'justice', 'pattern', 'unconstitutional use', 'inadequate training', '13-month investigation', 'city', 'constitution', 'head', 'police department', 'result', 'force', 'justice department', 'u.s.', 'department engages', 'rights', 'deficiencies', 'excessive', 'violation', 'wsj news alert chicago', 'division', 'excessive force', 'vanita gupta', 'unconstitutional force', 'finds'], 'sender': 'WSJ.com', 'top_sentence': 'The U.S. found the pattern of ""unconstitutional force"" came as a result of deficiencies within the police department and the city, including inadequate training, said Vanita Gupta, head of the Justice Department\'s Civil Rights Division.', 'time_lapsed': 2517}, {'alert_id': '5879053acd4d746373000125', 'order': 8, 'instance_id': '', 'article_url': 'https://www.washingtonpost.com/news/innovations/wp/2017/01/13/u-s-indicts-three-takata-executives-in-faulty-airbag-scandal/', 'subject': 'News Alert: U.S. indicts 3 Takata executives in faulty air bag scandal', 'tags': ['company', '3', 'automobile manufacturers', 'japan-based', 'condition', 'takata', 'air bags', 'scandal', 'enrich', 'justice department accuses', 'second-largest provider', 'devices', 'alert u.s.', 'news alert', 'executives', 'faulty air bag scandal', 'indicts'], 'sender': 'The Washington Post', 'top_sentence': ""The Justice Department accuses the executives from the Japan-based company of deceiving automobile manufacturers about the condition of their air bags to enrich Takata, which at the time the scandal broke was the world's second-largest provider of the devices."", 'time_lapsed': 2668}, {'alert_id': '58790764cd4d746373000127', 'order': 9, 'instance_id': '', 'article_url': 'http://www.wsj.com/articles/takata-executives-criminally-charged-in-u-s-probe-of-faulty-air-bags-1484325097', 'subject': 'WSJ NEWS ALERT: Three Takata Executives Are Criminally Charged in U.S. Probe of Faulty Air Bags', 'tags': ['billion', 'japan', 'unprecedented recall', 'decades', 'rupture-prone air bags', 'indictment alleges', '184', 'air', 'criminal wrongdoing', 'action', 'u.s. probe', ""supplier's"", 'injuries', 'safety problem', 'three', 'faulty', 'justice department', 'test data', 'alone', 'vehicle cabins', 'executives', 'shrapnel', 'deaths', 'bags', 'auto makers', 'risk', 'center', 'criminally charged', 'federal grand jury', 'takata', 'u.s.', '1', '11', 'test reports', 'air bags'], 'sender': 'WSJ.com', 'top_sentence': ""The action comes as Takata is expected to separately plead guilty to criminal wrongdoing and pay $1 billion to resolve a U.S. Justice Department probe of the supplier's handling of air bags that risk rupturing and spraying shrapnel in vehicle cabins, a safety problem linked to 11 deaths and 184 injuries in the U.S. alone."", 'time_lapsed': 3210}, {'alert_id': '58790d0acd4d746373000128', 'order': 10, 'instance_id': '', 'article_url': 'http://click.newsletters.ft.com/f/a/SrhQ5fRjLEx-2-5gEw-R4g~~/AAAAAQA~/RgRaW5H0P0EIAKwjh0qrjD5XCGZpbnRpbWVzWAQAAAAAQgoAAggNeVi6TmSPUh9icmVha2luZy5uZXdzLmNhdGNoZXJAZ21haWwuY29tCVEEAAAAAERzaHR0cDovL2xpLmZ0LmNvbS9jbGljaz9zPTE3ODMwNCZzej0zMDB4MjUwJmxpPWJyZWFraW5nLW5ld3MmZT1icmVha2luZy5uZXdzLmNhdGNoZXIlNDBnbWFpbC5jb20mcD0zMTQxODkyMTc4NDgwMjE0NYdaAXsidHJhbnNhY3Rpb25JZCI6ImQ1YWE3NTVhLTM4ODMtNDNlYi1iYTY5LTE3NzYxMGFlNjNmOSIsImJpbmRpbmciOiJlZGl0b3JpYWwiLCJlbWFpbElkIjoiNTg3OTBiZDM4NDgxNzMwMDA0NGRhNTRkIiwicHJvZHVjdCI6IkVtRSIsInRlbXBsYXRlSWQiOiI1NWNjYjg3NTA5MGJmZjAzMDBlNzhiNjMiLCJyZXF1ZXN0ZWRTZW5kVGltZSI6IjE0ODQzMjgxNTkiLCJ1c2VyVXVpZCI6IjQ1YTMyMjI2LWI0NGMtNGIwZC1hNDM3LTYxMmIwOTQ4ZTI1ZCIsInNvdXJjZSI6InNpbXBsZS1lbWFpbC1zZXJ2aWNlIiwiY2F0ZWdvcnkiOiJuZXdzbGV0dGVyIiwibGlzdElkIjoiNTY0NDk1ZjhlNGIwYWY2NjgxZjBmMzlkIn0~', 'subject': 'Takata to plead guilty in US probe over exploding airbags', 'tags': ['one', 'scandal', 'centre', 'tsuneo chikaraishi', 'roles', 'us', 'conspiracy', 'takata', 'shinichi tanka hideo nakajima', 'airbags', 'men', 'five', 'federal court', 'global recall crisis', 'detroit', 'indictments', 'three', 'criminal wrongdoing', 'executives', 'wire fraud', 'additional counts', 'automotive supplier'], 'sender': 'FT', 'top_sentence': 'Takata to plead guilty in US probe over exploding airbags Takata, the Japanese automotive supplier at the centre of a global recall crisis over exploding airbags, agreed to plead guilty on Friday to criminal wrongdoing in the US, as three of its executives were indicted for their roles in the scandal.', 'time_lapsed': 4676}]"
58793d21cd4d74637300012f|2017-01-13T15:37:43-05:00|['act', 'act repeal legislation', 'budget', 'budget resolution', 'care', 'care act', 'health care law', 'house', 'house approves waiver', 'house vote', 'house votes', 'repeal', 'repeal major parts', 'representatives', 'resolution', 'senate', 'senate filibuster', 'senate passage', 'vote']|2017-01-13T15:59:03-05:00|NYTimes.com|The House joined the Senate in taking a major step toward repealing Obamacare, adding urgency to the question of what comes next The House joined the Senate on Friday in laying the groundwork for speedyaction to repeal the Affordable Care Act, approving the budget blueprint passedby the Senate on Thursday that would allow Republicans to tear up the healthcare law without the prospect of a Senate filibuster.|[{'alert_id': '58793a9acd4d74637300012b', 'order': 0, 'instance_id': '', 'article_url': 'http://www.usatoday.com/story/news/politics/2017/01/13/house-budget-resolution-obamacare-repeal/96535068/', 'subject': 'BREAKING: With House passage of budget resolution, Congress completes first step toward Obamacare repeal', 'tags': ['simple majority', 'senate', 'care', 'repeal', 'house vote', 'swift repeal', 'budget resolution', 'filibuster', 'paves', 'obamacare', 'act repeal legislation', 'democrats', 'resolution', 'senate passage', 'passage', 'members', 'house'], 'sender': 'USATODAY.com', 'top_sentence': 'The resolution would allow the eventual Affordable Care Act repeal legislation to pass with a simple majority in the Senate, avoiding a filibuster by Senate Democrats.', 'time_lapsed': 0}, {'alert_id': '58793c68cd4d74637300012d', 'order': 1, 'instance_id': '90132', 'article_url': '', 'subject': 'Breaking News: The House joined the Senate in taking a major step toward repealing Obamacare, adding urgency to the question of what comes next', 'tags': ['tear', 'budget blueprint', 'repeal', 'prospect', 'care act', 'groundwork', 'senate filibuster', 'major step', 'senate', 'house', 'obamacare', 'speedy action', 'health care law', 'question', 'urgency'], 'sender': 'NYTimes.com', 'top_sentence': 'The House joined the Senate in taking a major step toward repealing Obamacare, adding urgency to the question of what comes next The House joined the Senate on Friday in laying the groundwork for speedyaction to repeal the Affordable Care Act, approving the budget blueprint passedby the Senate on Thursday that would allow Republicans to tear up the healthcare law without the prospect of a Senate filibuster.', 'time_lapsed': 445}, {'alert_id': '58793d20cd4d74637300012e', 'order': 2, 'instance_id': '', 'article_url': 'https://www.washingtonpost.com/powerpost/congress-readies-to-begin-obamacare-repeal-process/2017/01/13/6bcd6eba-d9b3-11e6-9a36-1d296534b31e_story.html', 'subject': 'News Alert: House votes along party lines to take the first step toward repealing the Affordable Care Act', 'tags': ['cooperation', 'handful', 'party lines', 'news alert', 'act', 'repeal major parts', 'democrats', 'measure', 'care', 'use', 'special budget procedures', 'senate', 'house votes'], 'sender': 'The Washington Post', 'top_sentence': 'The measure, which had already been passed by the Senate, will allow Republicans to use special budget procedures to repeal major parts of the Affordable Care Act without cooperation from Democrats.', 'time_lapsed': 642}, {'alert_id': '58793d7dcd4d746373000130', 'order': 3, 'instance_id': '', 'article_url': '', 'subject': 'Breaking News', 'tags': ['process', 'house', 'senate', 'capitol hill', 'care act', 'party line vote. ', 'major parts', 'budget reconciliation', 'representatives', 'health care law', 'budget resolution', 'reslolution allows', 'measure', 'vote', '227-198'], 'sender': 'CNN', 'top_sentence': 'The House of Representatives has begun the process of dismantling the Affordable Care Act, approving a budget resolution on a mostly party line vote.\xa0 The vote was 227-198.', 'time_lapsed': 727}, {'alert_id': '58793f0ecd4d746373000131', 'order': 4, 'instance_id': '', 'article_url': 'http://www.foxnews.com/', 'subject': 'PAVING THE WAY: House approves waiver for James Mattis to serve as Secretary of Defense', 'tags': ['house', 'administration', 'representatives', 'james mattis', 'paving the way', 'house approves waiver', 'defense', 'trump', 'defense secretary', 'waiver', 'secretary'], 'sender': 'FoxNews.com', 'top_sentence': 'The House of Representatives voted Friday to give James Mattis a waiver to serve as Defense Secretary in the Trump administration.', 'time_lapsed': 1142}, {'alert_id': '58793fa8cd4d746373000132', 'order': 5, 'instance_id': '', 'article_url': 'http://www.wsj.com/articles/house-takes-first-step-toward-ending-affordable-care-act-1484339948', 'subject': 'WSJ NEWS ALERT: House Takes First Step Toward Ending Affordable Care Act', 'tags': ['vote', 'act', 'directs lawmakers', '2010', 'dismantle', 'budget resolution', 'health-care law', 'budget', 'care', 'procedural step', 'representatives', 'step toward ending', '189', 'takes', 'senate', 'legislation', 'nine', 'care act', 'house', '227-198'], 'sender': 'WSJ.com', 'top_sentence': 'House Takes First Step Toward Ending Affordable Care Act The House of Representatives took its first procedural step toward repealing the Affordable Care Act, passing a budget that directs lawmakers to start drafting legislation to dismantle much of the 2010 health-care law.', 'time_lapsed': 1280}]
587972accd4d74637300013b|2017-01-13T18:22:32-05:00|['chairman', 'chief executive', 'company', 'lynton', 'snapchat sony', 'sony entertainment']|2017-01-13T19:36:31-05:00|Los Angeles Times|Chief executive of Sony Entertainment to step down Michael Lynton, the chief executive of Sony Entertainment, is stepping down, the company said today.|"[{'alert_id': '5879613bcd4d746373000137', 'order': 0, 'instance_id': '', 'article_url': 'https://www.execsense.com/ceo/create-advisory-board-how-to/', 'subject': 'Sony Entertainment chief to become chairman of Snap', 'tags': ['chairman', 'company', 'snap michael lynton', 'music company', 'initial public offering', 'sony entertainment', 'founder', 'snapchat', 'television studio', 'snap', 'sony', 'long friendship', 'chief', 'sony’s', 'disney aol', 'evan spiegel snapchat’s', '25bn', 'likely valuation', 'pearson', 'early investor', 'start-up', 'owner', 'movie', 'mr lynton', 'chief executive'], 'sender': 'FT', 'top_sentence': 'Sony Entertainment chief to become chairman of Snap Michael Lynton is stepping down as chief executive of Sony Entertainment to become chairman of Snap, the owner of messaging start-up Snapchat that is heading towards an initial public offering this year with a likely valuation of about $25bn.', 'time_lapsed': 0}, {'alert_id': '58796499cd4d746373000138', 'order': 1, 'instance_id': '', 'article_url': '', 'subject': 'Breaking News: Chief executive of Sony Entertainment to step down', 'tags': ['sony entertainment', 'parent company', 'new role', 'los angeles-based', 'sony entertainment', 'company', 'focus', 'resign', '13', '2', 'studio for', 'snap inc', 'michael lynton', 'snapchat sony', 'lynton', 'japanese-owned', 'chief executive', 'chairman'], 'sender': 'Los Angeles Times', 'top_sentence': 'Lynton, who has led the Japanese-owned studio\xa0for 13 years, will resign Feb. 2 to focus on his new role as chairman of Snap Inc., the Los Angeles-based parent company of Snapchat, Sony said.', 'time_lapsed': 848}, {'alert_id': '587972accd4d74637300013a', 'order': 2, 'instance_id': '', 'article_url': '', 'subject': 'Breaking News', 'tags': ['chambers', 'warner', 'bipartisan look', 'scope', 'russian interference', 'russia', 'intelligence', 'joint statement', 'cyberactivity', 'russian', 'vice chairman', ' sen', 'links', 'active measures', '2016', 'review', 'investigation', 'hacking', 'political campaigns', 'election', 'mark warner d-virginia', 'look', 'details', 'intelligence panels', 'leaders', 'focus', 'announcement', 'richard burr r-north carolina', 'chairman', 'individuals', 'senate', 'states'], 'sender': 'CNN', 'top_sentence': '"" Sen. Richard Burr, R-North Carolina, the committee\'s chairman, and Sen. Mark Warner, D-Virginia, the committee\'s vice chairman, said in a joint statement that the investigation into alleged Russian interference in the election also will focus on Russian cyberactivity and ""active measures"" against the United States.', 'time_lapsed': 4439}]"
