58efaf79cd4d740595000063	BREAKING: U.S. drops massive bomb nicknamed mother of all bombs on Islamic State target in Afghanistan2017-04-13T13:03:34-04:00	https://www.usatoday.com/	USATODAY.com		['mother' 'drops' 'afghanistan' 'bomb' 'combat' 'arsenal' 'one' 'conventional bombs' 'u.s.' 'islamic' 'bombs' 'state tunnel' 'state target' 'breaking u.s.' 'local time' '730' 'massive bomb' 'military confirms']	U.S. military confirms they dropped one of largest conventional bombs in its arsenal on an Islamic State tunnel complex around 7:30 p.m. local time Thursday.
587e8e4bcd4d746aac000050	BREAKING: Obama commutes most of Chelsea Manning's 35-year sentence for giving documents to WikiLeaks	2017-01-17T16:36:02-05:00	http://www.usatoday.com/story/news/politics/2017/01/17/obama-commutes-sentence-chelsea-manning/96678814/	USATODAY.com		\['17 2017' 'commutes' '209' '35-year sentence' 'pardons' '35' \chelsea manning's\ 'breaking obama' 'commutation' 'presidency' 'four' 'prison' 'documents' 'sentence' 'chelsea manning' 'obama' 'commutations' 'batch' 'military secrets' 'wikileaks' '64']|Chelsea Manning who was sentenced to 35 years in prison for leaking classified military secrets to Wikileaks will be released on May 17 2017 after President Obama granted a commutation of her sentence.
587eb0f0cd4d746aac00005d	BREAKING: Watch live: Confirmation hearing for Betsy DeVos for secretary of Education	2017-01-17T19:03:28-05:00	http://www.usatoday.com/story/news/politics/2017/01/17/watch-live-confirmation-hearing-betsy-devos-secretary-education/96684072/	USATODAY.com		\['pensions committee' 'confirmation' 'hot seat' 'labor' 'confirmation hearing' 'secretary' \donald trump's\ 'senate' 'breaking watch' 'education' 'hearing' 'president-elect' 'education besty devos' 'betsy devos' 'nominee' 'health education']|Watch as President-elect Donald Trump's nominee for secretary of Education Besty DeVos takes her turn in the hot seat at her confirmation hearing before the Senate Health Education Labor and Pensions Committee.
587ebe85cd4d746aac00005f	BREAKING: The suspect behind the fatal shooting of an Orlando police officer is in custody authorities say	2017-01-17T20:01:39-05:00	http://www.usatoday.com/story/news/nation-now/2017/01/17/markeith-loyd-captured/96693492/	USATODAY.com		\['custody authorities' 'markeith loyd' 'sgt' 'police officer' 'loyd' 'unborn child' 'ex-girlfriend' 'debra clayton orlando' 'orlando' 'master' 'department' 'twitter' 'death' '41' 'sade lasha dixon' \clayton's\ 'weeklong manhunt']|Before Clayton's death Loyd was named as a suspect in the shooting of his ex-girlfriend Sade Lasha Dixon and their unborn child.
587ef455cd4d746aac000063	BREAKING: Feds reach $24 million settlement with African-American Secret Service agents in discrimination case	2017-01-17T23:51:19-05:00	http://www.usatoday.com/story/news/2017/01/17/government-pays-24-million-settle-secret-service-discrimination-case/96703854/	USATODAY.com		\['24' 'ends' 'secret service agents' 'promotion' 'settlement' \agency's\ 'group' 'african-american' 'ranks' 'breaking feds' 'discrimination case']|The settlement announced late Tuesday effectively ends a long-running discrimination case brought by a group of African-American Secret Service agents who alleged that they were systematically denied promotion to the agency's highest ranks.
587f739ccd4d746aac000070	BREAKING: U.S. sues JPMorgan Chase for allegedly discriminating against thousands of black Hispanic mortgage borrowers	2017-01-18T08:54:25-05:00	http://www.usatoday.com/story/money/2017/01/18/us-accuses-jpmorgan-mortgage-discrimination-lawsuit/96710486/	USATODAY.com		['rates' 'government accuses' 'fees' 'sues' 'white borrowers' '2006' 'jpmorgan chase' 'breaking u.s.' 'mortgage borrowers' 'bank' 'thousands' 'mortgage loans' 'minorities' 'hispanic' '2009' 'black']	\The government accuses the bank of discriminating against minorities by charging them higher rates and fees than \similarly situated white borrowers\ on home mortgage loans between 2006 and 2009.
587f7680cd4d746aac000071
587fa4c0cd4d740290000004	BREAKING: Special report: In the Rust Belt a Trump presidency means soaring hopes - and deep-seated worries	2017-01-18T12:24:10-05:00	http://www.usatoday.com/story/news/politics/2017/01/18/rust-belt-voters-donald-trump/96670922/	USATODAY.com		['three' 'midwest' 'means' 'immigration' 'donald trump' 'future' 'white house' 'special report' 'belt states' 'wisconsin' 'presidency' 'worries' 'michigan pennsylvania' 'voters' 'expectations' 'jobs' 'rust belt' 'key' 'region' 'rust' 'trump' 'election' 'usa today network' 'health care' 'job losses']	In a region that has faced staggering job losses the USA TODAY Network talks with voters about their expectations from a Trump presidency from jobs to immigration to health care - and looks at what his election means for the Democratic Party's future in the Rust Belt.
587fb1b7cd4d740290000006	BREAKING: EPA nominee Scott Pruitt contradicts Trump's claim that climate change is a hoax	2017-01-18T13:19:03-05:00	http://www.usatoday.com/story/news/politics/2017/01/18/epa-nominee-scott-pruitt-confirmation-hearing/96679106/	USATODAY.com		\['confirmation hearing' 'fossil' 'contradicts' 'environmental protection agency' \trump's\ 'climate' \donald trump's\ 'trump' 'nominee' 'human activity' 'hoax' 'main culprit' 'u.s.' 'scott pruitt' 'breaking epa' 'problem' 'president-elect']|Scott Pruitt President-elect Donald Trump's nominee to head the Environmental Protection Agency said during his confirmation hearing Wednesday that he does not agree with Trump that climate change is a hoax but he stopped short of saying that human activity is the main culprit or that the U.S. must reduce its use of fossil fuels to solve the problem.
587fb71ecd4d740290000007	BREAKING: Spokesman: Former President George H.W. Bush admitted to intensive care unit wife Barbara Bush also hospitalized	2017-01-18T13:42:14-05:00	http://www.usatoday.com/	USATODAY.com		['bush' 'fatigue' 'lady' 'texas' '92' 'breaking spokesman' 'medical center' 'barbara bush' 'methodist hospital' 'coughing' 'breath' 'shortness' 'george h.w.' 'precaution' 'jim mcgrath' 'intensive care unit wife']	Bush 92 was admitted to Methodist Hospital in the Texas Medical Center on Saturday for shortness of breath said Jim McGrath who said that the former first lady has been hospitalized as a precaution after experiencing fatigue and coughing.
587fbbebcd4d74029000000c	BREAKING: More than half of world's apes and monkeys in danger of extinction study finds	2017-01-18T14:02:50-05:00	http://www.usatoday.com/	USATODAY.com		\['study' 'extinction' 'animals' 'extinction study' 'populations' '60' 'china' 'species' '25' 'danger' 'hainan' '30' 'apes' 'disappear' 'planet' 'gibbon' '75' 'primate species' 'ape' \earth's\ 'monkeys']|In the case of the Hainan gibbon a species of ape in China there are fewer than 30 animals left on the planet.
587fbf66cd4d74029000000e	BREAKING: Watch live: President Obama holds his final White House news conference	2017-01-18T14:17:42-05:00	http://www.usatoday.com/story/news/politics/2017/01/18/watch-live-president-obama-holds-final-press-conference/96720584/	USATODAY.com		\[\donald trump's\ 'inauguration president' 'live president' 'usa today' 'president-elect' 'obama' 'final white house news conference' 'house' 'news conference' 'breaking watch']|Two days before President-elect Donald Trump's inauguration President Obama holds his very last news conference in the White House.
58802361cd4d7409b400000a	BREAKING: Trump picks former Georgia Gov. Sonny Perdue to serve as agriculture secretary multiple reports say	2017-01-18T21:24:19-05:00	http://www.usatoday.com/story/news/politics/onpolitics/2017/01/18/trump-picks-sonny-perdue-georgia-agriculture-secretary/96748954/	USATODAY.com		\['nominate' 'multiple reports' 'agriculture' 'election campaign' 'agriculture secretary' 'sonny perdue' 'gov' 'president-elect' \trump's\ 'georgia' 'department' 'agriculture advisory committee' 'breaking trump' 'perdue' 'donald trump' 'night']|President-elect Donald Trump plans to nominate Georgia Gov.
58804345cd4d7409b400000f	BREAKING: To understand Obama's legacy as president USA TODAY travels back in time to the day when it all began	2017-01-18T23:40:28-05:00	http://usat.ly/2jNC41W	USATODAY.com		\[\obama's\ \friday usa today's rick hampson\ 'leaves' 'legacy' '20 2009' 'world' 'usa today' 'obama' 'white house' 'nation' 'travels']|Before President Obama leaves the White House Friday USA TODAY's Rick Hampson recalls what the nation and world were like the day the president took office on Jan. 20 2009.
5880843fcd4d7409b4000014	BREAKING: At least 30 missing as avalanche buries hotel in quake-hit Italy	2017-01-19T04:17:43-05:00	http://www.usatoday.com/story/news/world/2017/01/19/least-30-missing-avalanche-buries-hotel-quake-hit-italy/96761378/	USATODAY.com		['snow' 'abruzzo' 'italian civil protection agency' 'rescue vehicles' 'series' 'rigopiano' 'italy' 'three-story hotel' 'avalanche buries hotel' 'earthquakes' 'quake-hit' '30' 'avalanche' 'central region']	The Italian civil protection agency said rescue vehicles were trying to get through snow to the three-story Hotel Rigopiano in the central region of Abruzzo.
5880f411cd4d7409b4000022	BREAKING: Weather for Trump's Inauguration Day will be damp dreary	2017-01-19T12:14:55-05:00	http://www.usatoday.com/story/weather/2017/01/19/inauguration-day-weather-forecast-damp-dreary/96772658/	USATODAY.com		\[\trump's\ 'united states' 'moment' 'u.s. capitol.' 'damp dreary' 'trump' 'inauguration' 'inauguration day' '89 chance' 'drab' 'noon' \donald trump's\ 'cloudy' '45th president' 'washington d.c.' 'dank' 'rain' 'sworn' 'breaking weather']|There is an 89% chance of rain at noon the moment when Trump is scheduled to be sworn in as the 45th president of the United States at the U.S. Capitol.
58811833cd4d7409b4000025	BREAKING: Watch live as Donald Trump participates in wreath-laying ceremony at Arlington National Cemetery	2017-01-19T14:48:57-05:00	http://www.usatoday.com/story/news/politics/elections/2016/2017/01/19/watch-live-donald-trump-participates-wreath-laying-ceremony-arlington-national-cemetery/96772858/	USATODAY.com		['ceremony' 'donald trump' 'arlington' 'participates' 'breaking watch' 'usa today network' 'national cemetery' 'event']	BREAKING: Watch live as Donald Trump participates in wreath-laying ceremony at Arlington National Cemetery
58811c89cd4d7409b4000026	BREAKING: USA TODAY analysis: Never has a new president needed a spectacular inaugural address more than Trump does now	2017-01-19T15:07:20-05:00	http://www.usatoday.com/story/news/politics/2017/01/19/donald-trump-inaugural-address-congress-speech/96736532/	USATODAY.com		\['test' 'new president' 'capitol trump' 'noon' 'front' 'tradition' 'audience' 'commander' 'sworn' 'modern times' 'ability' \usa today's susan page\ 'trump' 'friday donald trump' 'chief' 'communicate' 'fiercer controversy' 'address' 'man' 'standing' '45th president' \what's\ 'analysis' 'scripted long-form oration' 'never' 'look' '140-character tweets' 'protests' 'lifetime' 'stake' 'spectacular inaugural address' 'breaking usa today']|Just after noon on Friday Donald Trump will be sworn in as the nation's 45th president amid fiercer controversy and bigger protests than any incoming commander in chief in modern times.
588151b5cd4d7409b4000035	BREAKING: These 10 foreign business deals pose the clearest potential conflicts for Trump	2017-01-19T18:54:00-05:00	http://www.usatoday.com/	USATODAY.com		\[\donald trump's\ 'potential' 'regulatory-free' 'foreign business deals pose' 'political conflicts' 'indonesia' 'potential conflicts' 'pair' 'trump' 'working' 'administration experts say' 'activity' 'overseas business deals' 'one' 'non-profit journalism organization' 'clearest areas' 'uruguay' 'towers' 'foreign businesses' '10' 'hotels' 'south american country' 'skyscrapers golf courses' 'propublica usa today' 'various stages' 'entanglement' 'president-elect' 'new president' 'companies worldwide' 'clearest potential conflicts' 'list' 'deals']|Working with the non-profit journalism organization ProPublica USA TODAY has compiled a list of 10 deals in various stages of activity that represent the highest potential for entanglement of foreign businesses and political conflicts for the new president.
58819130cd4d744297000004	BREAKING: Drone strikes killed one civilian in 2016 Obama administration says	2017-01-19T23:24:52-05:00	http://www.usatoday.com/story/news/politics/2017/01/19/drone-strikes-killed-just-one-civilian-2016-obama-administration-says/96810780/	USATODAY.com		\['2016' 'intelligence community report' 'terrorists' 'strikes' 'night' 'drone strikes' 'obama' 'u.s.' 'breaking drone' 'forces' 'administration' 'one' 'fears president-elect' 'enemy combatants' '431' 'civilian' '53' 'donald trump' \obama's\]|U.S. forces conducted 53 drone strikes against terrorists last year killing at least 431 enemy combatants and one civilian according to an intelligence community report released Thursday night.
5881f09dcd4d744297000008	BREAKING: Reports: Italian officials say six people found alive in hotel crushed by avalanche	2017-01-20T06:12:21-05:00	http://www.usatoday.com/	USATODAY.com		['rubble' 'officials said' 'rigopiano' 'avalanche' 'italian officials' 'six' 'breaking reports' 'workers' 'abruzzo' 'survivors' 'contact' 'hotel' 'rescue']	Rescue workers on Friday made contact with six people who are still alive after the Hotel Rigopiano in Abruzzo was hit by an avalanche on Wednesday officials said.
5881fec0cd4d74429700000c	BREAKING: Donald Trump becomes the 45th president today -- and USA TODAY has all you need to know on Inauguration Day	2017-01-20T07:12:17-05:00	http://www.usatoday.com/story/news/politics/onpolitics/2017/01/17/what-time-is-the-inauguration-on-friday/96661970/	USATODAY.com		['inauguration day' '360-degree' 'breaking donald trump' 'streaming virtual reality video' 'news analysis' 'donald trump' '45th president' 'video' 'usa today' 'states' 'inauguration' 'key moments' 'historic swearing-in']	USA TODAY will have breaking news analysis and live streaming video of the historic swearing-in of Donald Trump as the 45th president of the United States.
58821040cd4d74429700000e	BREAKING: Supporters and protesters are streaming into the nation's capital ahead of Trump's swearing-in ceremony	2017-01-20T08:27:22-05:00	http://www.usatoday.com/story/news/politics/2017/01/20/day-protests-arrests-expected-trump-becomes-president/96788208/	USATODAY.com		\['usa today' 'city' 'capital' 'tight security' 'inaugural planning' 'demonstrations' 'subway stations' 'inauguration ceremony' 'access' 'crowds' 'breaking supporters' 'swearing-in ceremony' 'protesters' \trump's\ 'unsanctioned' \donald trump's\ 'full coverage' 'place' 'limited' 'roads' 'closed' 'washington d.c.' 'inauguration' 'measures' 'surge' 'capitol']|Closed roads and shuttered subway stations near the Capitol are among measures put in place.
58821d12cd4d744297000011	BREAKING: Watch key moments from Inauguration Day like never before: in 360-degree live streaming virtual reality video from USA TODAY	2017-01-20T09:21:43-05:00	http://www.usatoday.com/story/news/politics/2017/01/20/watch-live-video-donald-trump-inauguration/96673728/	USATODAY.com		\['360-degree virtual reality video' 'capitol' 'vr' 'mobile apps' 'immersive experience' 'streaming virtual reality video' 'inauguration day' 'national mall' 'channel' 'website' 'youtube' 'key moments' 'stream' 'headsets' 'video' 'usa today' \donald trump's\ 'breaking watch' 'parade route' 'app' \usa today's\ '360-degree']|USA TODAY's 360-degree virtual reality video of Inauguration Day will stream throughout the day Friday from the Capitol the National Mall and along Donald Trump's parade route.
588220a9cd4d744297000012	BREAKING: Stocks jump at the open as Donald Trump gets set to take the oath of office for President of the United States	2017-01-20T09:37:15-05:00	http://www.usatoday.com/story/money/markets/2017/01/20/asian-markets-mixed-ahead-trumps-inauguration/96821120/	USATODAY.com		\['fiscal stimulus tax cuts' 'nasdaq' 'streak' 'breaking stocks' 'dow' '500' 'united states' 'investors' 'inauguration speech' 'donald trump' 'post-election rally' 'oath' 'sp' 'record highs' 'clues' \trump's\]|Investors will be looking ahead for clues in Trump's inauguration speech for his plans on fiscal stimulus tax cuts and trade.
58823283cd4d74429700001a	BREAKING: President Obama accompanied by President-elect Trump leaves the White House for the final time as commander-in-chief	2017-01-20T10:53:12-05:00	http://www.usatoday.com/story/news/politics/onpolitics/2017/01/20/trump-inauguration-live-blog/96790766/	USATODAY.com		\['future' 'president-elect' 'white house' 'obama' 'short time earlier' 'melania' 'oath' 'noon' \trump's\ 'trump' 'michelle' 'new home' 'swearing-in ceremony' 'tea' 'commander-in-chief' 'coffee' 'donald trump' 'lady' 'portico' 'leaves' 'capitol' 'final time']|A short time earlier Obama and first lady Michelle welcomed Trump and future first lady Melania to their new home ushering them inside for tea and coffee on the South Portico.
588239f5cd4d744297000021	BREAKING: Mike Pence and Donald Trump will soon take their oaths of office. Watch the swearings-in live and in VR	2017-01-20T11:25:04-05:00	http://www.usatoday.com/story/news/politics/2017/01/20/watch-live-video-donald-trump-inauguration/96673728/	USATODAY.com		\['360-degree virtual reality video' 'oath' 'oaths' 'donald trump' 'bible' 'states' 'breaking mike pence' \usa today's\ 'first mike pence' 'experience history' 'vr' 'place' 'then donald trump' 'vice president' 'hand' 'swearings-in']|Then Donald Trump will place his hand on the Bible and assume the highest office in the United States.
58824147cd4d744297000024	BREAKING: Mike Pence is sworn in as vice president of the United States	2017-01-20T11:56:16-05:00	http://www.usatoday.com/story/news/politics/onpolitics/2017/01/20/trump-inauguration-live-blog/96790766/	USATODAY.com		['united states' 'breaking mike pence' 'mormon tabernacle choir' 'donald trump' 'vice president' 'performance' 'sworn' 'oath']	Donald Trump will take the oath of office after a performance by the Mormon Tabernacle Choir.
588242bdcd4d744297000026	BREAKING: Donald Trump takes the oath of office becomes the 45th president of the United States	2017-01-20T12:02:32-05:00	http://www.usatoday.com/story/news/politics/2017/01/20/donald-trump-inauguration-day-president-white-house/96782700/	USATODAY.com		['united states' '45th president' 'america' 'oath' 'usa today' 'inauguration' 'breaking donald trump' 'republican donald j. trump']	Republican Donald J. Trump has taken the oath of office in Washington and is now the 45th president of the United States of America.
588246d7cd4d74429700002d	BREAKING: 'America will start winning again winning like never before' President Trump says in inaugural address	2017-01-20T12:19:53-05:00	http://www.usatoday.com/story/news/politics/2017/01/20/donald-trump-inauguration-day-president-white-house/96782700/	USATODAY.com		\['issues' 'capitol' 'wealth' 'formal swearing-in' 'dreams..' 'land' 'inaugural address' 'touching' 'remarks' 'borders' 'america' 'trump' 'front' 'campaign president' 'jobs' 'new vision' 'u.s.' \before' president\]|Touching on many of the issues from the campaign President Trump delivered his opening remarks from the west front of the U.S. Capitol after his formal swearing-in.
